,year,odometer,numtype,numdrive,numcylinders,nummodel,price
7296,2014,71754.0,5,2,2,27,25500
7297,2007,191178.0,0,2,2,24,6999
7298,2011,92984.0,1,2,2,44,17995
7299,2004,175000.0,2,2,1,44,3000
7300,2011,150000.0,6,1,0,33,2500
7301,2016,51650.0,6,1,0,33,7700
7302,2005,199000.0,0,2,1,21,5000
7303,2013,126000.0,7,2,2,13,8900
7304,2012,85500.0,6,1,0,36,4950
7305,2012,186000.0,0,1,0,21,5600
7306,2013,126000.0,7,2,2,13,8900
7307,2016,200000.0,0,0,1,24,7900
7308,2008,160000.0,0,1,1,21,4800
7309,2011,100000.0,6,1,0,40,1995
7310,2008,54040.0,5,2,1,27,11000
7311,2010,205187.0,5,2,2,27,8750
7312,2016,48000.0,0,1,1,26,16900
7313,2010,189900.0,5,2,2,27,10000
7314,2004,127000.0,6,2,1,44,4000
7315,2014,100000.0,0,1,1,19,11000
7316,2017,38780.0,0,1,1,26,26922
7317,2013,55000.0,1,2,1,44,14900
7318,2012,171900.0,0,1,1,34,7600
7319,2002,66653.0,1,2,2,53,11500
7320,2016,70000.0,0,0,1,10,16777
7321,2015,67161.0,2,2,0,44,20995
7322,2016,128870.0,7,2,1,56,23988
7323,2019,18693.0,2,2,1,44,27995
7324,2017,115000.0,0,0,1,10,19997
7325,2004,199952.0,0,2,2,24,4950
7326,2016,64681.0,2,2,0,44,20997
7327,2003,149055.0,5,0,2,27,2595
7328,2011,159084.0,0,0,1,26,4500
7329,2014,97000.0,6,0,1,10,9997
7330,2017,78000.0,0,1,0,26,15900
7331,2004,67764.0,5,2,1,46,6500
7332,2012,151000.0,5,2,2,27,8995
7333,2016,70000.0,0,0,1,10,16777
7334,2010,164824.0,5,2,2,28,10900
7335,2005,141828.0,5,0,2,28,14995
7336,2005,115082.0,6,1,1,52,2500
7337,2008,171611.0,5,0,2,29,21995
7338,2001,106675.0,6,2,2,44,9000
7339,2012,136500.0,6,1,0,36,5250
7340,2014,121341.0,5,2,2,29,24900
7341,2006,103048.0,6,2,2,10,1500
7342,2017,80200.0,0,2,1,24,28500
7343,2008,156871.0,6,2,1,52,1800
7344,2006,141320.0,6,0,2,27,9850
7345,2012,133000.0,0,1,1,40,6900
7346,2009,72862.0,6,1,1,40,7488
7347,2010,169999.0,5,2,2,29,18995
7348,2008,211298.0,5,0,2,29,20995
7349,2009,57000.0,5,2,2,27,15950
7350,2002,37470.0,1,2,1,44,9500
7351,2015,176492.0,5,2,2,31,29900
7352,2019,35000.0,2,2,0,44,27250
7353,2008,185153.0,2,2,1,44,5990
7354,2009,174125.0,0,2,1,34,6295
7355,2005,153282.0,0,1,1,21,4495
7356,2002,140000.0,1,2,2,44,6500
7357,2017,50258.0,6,1,0,36,12000
7358,2004,200000.0,0,2,1,26,4000
7359,2011,93000.0,6,1,1,34,11000
7360,2008,160000.0,0,2,2,24,6900
7361,2010,130000.0,5,0,2,27,22000
7362,2016,93314.0,5,1,1,27,22500
7363,2008,191954.0,0,2,0,21,4000
7364,2014,128000.0,0,2,2,24,3499
7365,2010,199000.0,0,2,2,19,4500
7366,2006,129055.0,5,2,2,27,5895
7367,2006,114808.0,5,0,2,28,21995
7368,2006,160000.0,6,1,1,52,4400
7369,2007,156000.0,6,1,1,40,2300
7370,2013,103500.0,0,0,1,10,15300
7371,2012,92153.0,6,1,0,36,6998
7372,2010,93089.0,6,2,2,10,5300
7373,2006,248078.0,7,2,2,18,3700
7374,2001,222758.0,5,0,2,28,18000
7375,2015,224000.0,5,2,2,28,13950
7376,2013,130000.0,2,1,0,36,5900
7377,2008,170000.0,6,1,0,36,3000
7378,2004,183119.0,6,2,2,27,5995
7379,2008,251667.0,5,0,2,28,15995
7380,2013,172000.0,6,1,0,36,4950
7381,2013,110000.0,0,1,0,21,7999
7382,2012,49206.0,6,1,0,36,6476
7383,2015,39000.0,6,1,0,40,10750
7384,2014,70000.0,3,1,0,33,6250
7385,2013,95000.0,3,1,0,36,6960
7386,2013,117000.0,3,1,0,33,5495
7387,2003,64000.0,1,2,2,53,12995
7388,2016,85431.0,6,1,0,40,14000
7389,2010,187140.0,6,0,2,27,10980
7390,2016,121400.0,7,2,1,56,21500
7391,2013,116720.0,7,2,1,18,17989
7392,2011,250881.0,5,0,2,29,25900
7393,2008,184955.0,5,0,2,29,2500
7394,2012,176000.0,5,2,2,27,11500
7395,2013,116020.0,0,1,1,19,15995
7396,2017,88962.0,0,2,1,24,29995
7397,2007,232000.0,0,0,2,24,8000
7398,2016,70000.0,0,0,1,10,16777
7399,2012,134603.0,0,0,2,24,12695
7400,2015,71196.0,0,1,0,21,10995
7401,2016,73000.0,2,1,1,44,14495
7402,2015,90000.0,0,1,1,26,14495
7403,2015,102598.0,7,2,1,54,21995
7404,2011,189834.0,7,1,0,57,7995
7405,2015,90547.0,7,2,1,54,23995
7406,2005,80500.0,6,1,1,52,4300
7407,2012,217012.0,5,2,1,27,6995
7408,2008,110310.0,5,2,2,27,10995
7409,2012,173412.0,7,2,2,18,10995
7410,2010,175303.0,5,2,2,27,9995
7411,2004,153976.0,5,2,2,28,9995
7412,2019,30703.0,7,2,1,54,26995
7413,2015,80384.0,7,2,1,54,16995
7414,2016,81037.0,7,2,1,54,17995
7415,2004,83421.0,7,2,2,18,12995
7416,2014,81000.0,7,2,1,44,11900
7417,2004,200000.0,0,2,2,24,4200
7418,2006,129055.0,5,2,2,27,5895
7419,2013,112500.0,6,1,0,36,4950
7420,2006,119029.0,0,1,1,38,4650
7421,2014,128582.0,5,0,2,27,28995
7422,2017,144087.0,5,0,2,27,22995
7423,2012,146314.0,5,0,1,27,20995
7424,2011,190923.0,5,2,1,27,14995
7425,2012,117519.0,5,0,1,27,26995
7426,2017,48000.0,0,0,0,21,11500
7427,2003,149055.0,5,0,2,27,2595
7428,2015,90000.0,0,1,1,26,14495
7429,2013,112500.0,6,1,0,36,4950
7430,2013,112500.0,6,1,0,36,4950
7431,2014,150000.0,5,1,2,27,8000
7432,2019,33534.0,0,2,0,26,10999
7433,2012,79861.0,0,1,0,57,10995
7434,2005,132842.0,5,0,2,28,12995
7435,2005,62703.0,5,2,1,46,10995
7436,2008,95499.0,5,2,2,28,12995
7437,2017,54887.0,5,1,0,66,19995
7438,2014,151175.0,5,0,1,27,25995
7439,2016,72000.0,0,1,0,21,8995
7440,2018,42548.0,0,2,1,77,26995
7441,2013,47450.0,0,0,2,28,29995
7442,2011,102785.0,5,0,2,29,20995
7443,2013,136905.0,5,2,2,18,17995
7444,2006,172894.0,5,2,2,18,14995
7445,2018,40079.0,5,2,1,77,26995
7446,2013,62500.0,3,1,0,5,11500
7447,2005,170000.0,0,2,2,24,3500
7448,2009,197226.0,5,2,2,27,11995
7449,2014,165148.0,5,0,1,27,24995
7450,2014,65454.0,2,2,2,44,21995
7451,2011,124639.0,2,0,2,28,21995
7452,2017,144087.0,2,0,2,27,22995
7453,2013,112500.0,6,1,0,36,4950
7454,2004,170000.0,6,1,1,26,2777
7455,2005,109000.0,0,2,2,24,4895
7456,2004,202000.0,0,0,2,24,3700
7457,2013,112500.0,6,1,0,36,4950
7458,2016,86500.0,6,1,0,40,8990
7459,2016,87854.0,6,1,0,57,16995
7460,2014,79600.0,2,1,1,44,8700
7461,2008,190000.0,5,2,2,28,7200
7462,2009,197226.0,5,2,2,27,11995
7463,2009,218794.0,5,2,2,27,9950
7464,2019,33534.0,0,2,0,26,10999
7465,2017,110000.0,6,1,0,40,9250
7466,2014,128582.0,5,0,2,27,28995
7467,2013,126771.0,5,0,2,27,24995
7468,2004,156782.0,5,0,2,27,9000
7469,2010,85398.0,6,1,1,19,9000
7470,2005,134579.0,5,2,2,29,14000
7471,2012,59256.0,5,2,1,27,11000
7472,2008,177316.0,0,2,1,26,6500
7473,2005,244141.0,0,0,2,28,11000
7474,2006,131550.0,5,0,2,28,12500
7475,2012,59256.0,5,2,1,27,11000
7476,2010,85398.0,6,1,1,19,9000
7477,2010,148103.0,6,0,2,27,1295
7478,2016,70000.0,0,0,1,10,16777
7479,2005,51000.0,2,1,1,44,5999
7480,2014,70763.0,0,1,2,24,17400
7481,2007,149000.0,2,2,1,44,5500
7482,2005,134579.0,5,2,2,29,14000
7483,2018,18000.0,0,1,0,21,11850
7484,2007,95000.0,0,1,0,27,2000
7485,2007,95000.0,0,1,0,27,2000
7486,2004,168745.0,0,0,2,23,8750
7487,2017,80200.0,0,2,1,24,28500
7488,2014,156000.0,5,2,1,27,10995
7489,2004,175282.0,5,0,2,29,21850
7490,2013,183000.0,5,2,2,28,11200
7491,2007,95000.0,5,2,2,27,2000
7492,2008,190138.0,5,0,2,28,15499
7493,2007,95000.0,5,0,2,27,2000
7494,2015,81000.0,6,1,0,33,6000
7495,2006,181000.0,0,0,2,24,8000
7496,2010,86000.0,6,1,1,24,5900
7497,2002,234962.0,0,2,2,24,2000
7498,2005,91989.0,0,2,1,26,7995
7499,2006,129055.0,5,2,1,27,5895
7500,2012,100504.0,5,2,2,27,2500
7501,2007,75500.0,5,1,1,52,3800
7502,2013,103500.0,0,0,1,10,15300
7503,2010,161897.0,6,1,0,40,4500
7504,2012,126226.0,3,1,0,36,5900
7505,2012,59256.0,5,2,1,27,11000
7506,2008,177316.0,0,2,1,26,6500
7507,2005,244141.0,0,0,2,28,11000
7508,2019,41524.0,6,1,0,40,18900
7509,2008,119725.0,5,1,2,27,12900
7510,2006,95130.0,6,1,1,52,4975
7511,2013,105000.0,6,2,2,15,1500
7512,2010,129000.0,6,1,0,40,4295
7513,2009,104000.0,6,1,0,36,6200
7514,2010,85000.0,0,1,1,21,8900
7515,2004,151000.0,0,2,2,24,4900
7516,2004,100000.0,5,0,2,28,6500
7517,2004,220000.0,0,2,2,24,3800
7518,2007,95000.0,0,2,2,27,2000
7519,2012,90395.0,6,1,1,40,7900
7520,2007,95000.0,6,1,1,27,2000
7521,2015,125349.0,6,0,1,10,7750
7522,2003,60000.0,6,1,1,52,3800
7523,2006,252141.0,6,1,1,52,1000
7524,2007,183258.0,0,1,2,24,6995
7525,2010,109711.0,6,1,0,36,4995
7526,2006,77426.0,5,2,2,14,4999
7527,2007,95000.0,5,2,2,27,2000
7528,2007,95000.0,5,2,2,27,2000
7529,2012,199610.0,6,1,0,40,5000
7530,2004,69580.0,2,2,2,44,17998
7531,2002,200487.0,2,2,1,44,2450
7532,2007,165000.0,6,1,0,40,4450
7533,2007,165000.0,6,1,0,40,4450
7534,2007,165000.0,6,1,0,40,4450
7535,2016,89175.0,6,0,1,27,28690
7536,2014,44427.0,2,2,1,44,15888
7537,2015,67161.0,2,2,0,44,20995
7538,2016,64681.0,2,2,0,44,20997
7539,2009,150310.0,6,2,0,36,1000
7540,2014,147755.0,2,2,1,44,3500
7541,2014,74000.0,3,1,0,33,6900
7542,2014,73000.0,6,1,0,40,11900
7543,2012,137000.0,6,1,0,36,5900
7544,2004,140000.0,6,1,0,36,2900
7545,2013,141000.0,0,0,1,26,10900
7546,2016,122000.0,0,2,1,24,19900
7547,2016,104000.0,0,1,0,21,9500
7548,2001,203645.0,5,2,1,27,3900
7549,2014,147755.0,2,2,1,44,3500
7550,2009,150310.0,6,2,0,36,1000
7551,2007,149815.0,5,2,2,29,16500
7552,2012,154458.0,0,0,2,24,4000
7553,2001,203645.0,5,2,1,27,3900
7554,2007,116000.0,2,2,1,44,6250
7555,2014,147755.0,2,2,1,44,3500
7556,2007,140000.0,5,2,2,27,6000
7557,2012,154458.0,0,0,2,24,4000
7558,2006,163820.0,6,0,2,10,1500
7559,2014,147755.0,2,0,1,44,3500
7560,2009,150310.0,6,0,0,36,1000
7561,2013,120000.0,5,0,2,27,20500
7562,2014,147755.0,2,0,1,44,3500
7563,2014,147755.0,2,0,1,44,3500
7564,2014,147755.0,2,0,1,44,4000
7565,2009,150310.0,6,0,0,36,1500
7566,2014,147755.0,2,0,1,44,5000
7567,2014,147755.0,2,0,1,44,5000
7568,2006,163820.0,6,0,2,10,1500
7569,2009,150310.0,6,0,0,36,1500
7570,2013,126000.0,7,2,2,13,8900
7571,2012,85500.0,6,1,0,36,4950
7572,2007,140000.0,2,2,1,44,6000
7573,2017,57000.0,8,0,0,36,7950
7574,2012,133443.0,7,2,2,27,10500
7575,2006,129055.0,5,2,2,27,5895
7576,2004,200000.0,4,1,1,37,2200
7577,2009,236000.0,5,0,2,27,13999
7578,2012,85500.0,6,1,0,36,4950
7579,2017,92000.0,0,1,0,19,16900
7580,2017,100000.0,0,1,1,26,19900
7581,2013,126000.0,7,2,2,13,8900
7582,2015,72979.0,0,1,0,21,7500
7583,2003,149055.0,5,0,2,27,2595
7584,2013,179256.0,5,2,2,27,3000
7585,2016,111802.0,8,1,0,36,2000
7586,2011,93500.0,0,1,1,26,12300
7587,2015,154235.0,8,2,0,44,3500
7588,2007,150000.0,5,2,2,27,7300
7589,2016,48000.0,0,1,1,26,16900
7590,2016,111802.0,8,1,0,36,2000
7591,2013,150000.0,0,1,1,34,8900
7592,2014,149750.0,0,1,1,19,12995
7593,2014,125000.0,0,2,1,44,8500
7594,2016,111802.0,8,1,0,36,2000
7595,2003,188754.0,6,1,1,52,2500
7596,2016,111802.0,8,1,0,36,2000
7597,2012,128000.0,6,1,0,36,4950
7598,2016,111802.0,8,1,0,36,2000
7599,2017,78000.0,0,1,0,26,15900
7600,2016,111802.0,8,1,0,36,2000
7601,2013,150356.0,8,1,0,40,2000
7602,2016,111802.0,8,1,0,36,2000
7603,2002,120000.0,3,1,1,44,5500
7604,2006,273052.0,3,0,2,28,10995
7605,2010,169999.0,5,2,2,29,18995
7606,2008,211298.0,5,0,2,29,20995
7607,2005,196000.0,6,0,2,36,2450
7608,2006,93085.0,6,2,2,10,2100
7609,2014,147755.0,2,2,1,44,3500
7610,2011,92984.0,1,2,2,44,16995
7611,2012,154458.0,0,0,2,24,4000
7612,2010,169999.0,5,2,2,29,18995
7613,2008,211298.0,5,0,2,29,20995
7614,2012,154458.0,0,0,2,24,4000
7615,2017,60429.0,2,1,0,44,23995
7616,2018,27045.0,6,1,1,52,20995
7617,2005,200000.0,0,1,1,26,3800
7618,2014,211000.0,5,0,2,28,17950
7619,2011,92984.0,1,2,2,44,17995
7620,2014,147755.0,2,2,1,44,3500
7621,2014,147755.0,2,2,1,44,4000
7622,2010,169999.0,5,2,2,29,18995
7623,2008,191999.0,5,0,2,28,17995
7624,2008,211298.0,5,0,2,29,18995
7625,2014,147755.0,2,0,1,44,5000
7626,2016,100000.0,8,0,1,34,16500
7627,2014,147755.0,2,0,1,44,5000
7628,2005,134579.0,5,2,2,29,14000
7629,2007,178000.0,5,2,2,10,3000
7630,2005,170000.0,6,1,1,52,3500
7631,2017,102200.0,7,2,1,54,24900
7632,2018,32432.0,0,1,0,19,26995
7633,2004,69580.0,2,2,2,44,16998
7634,2011,92984.0,1,2,2,44,16995
7635,2006,180000.0,2,0,1,44,4900
7636,2010,42206.0,0,1,0,40,7800
7637,2016,55652.0,6,0,0,40,17495
7638,2006,93000.0,6,1,1,52,4595
7639,2009,241023.0,8,2,2,18,7999
7640,2006,129055.0,5,2,2,27,5895
7641,2012,126000.0,5,2,2,28,13500
7642,2010,42206.0,0,1,0,40,7800
7643,2014,107220.0,2,2,1,44,14980
7644,2013,123804.0,0,1,1,26,13980
7645,2009,33128.0,0,1,0,36,8999
7646,2011,109268.0,1,2,1,44,10900
7647,2017,60963.0,0,1,0,26,20980
7648,2004,69580.0,2,2,2,44,16998
7649,2012,193000.0,0,1,0,26,8950
7650,2010,42206.0,0,1,0,40,7800
7651,2006,103000.0,0,1,0,38,3800
7652,2004,200000.0,0,1,2,24,3850
7653,2011,152000.0,6,1,0,40,4500
7654,2002,202000.0,0,2,2,24,2700
7655,2003,147055.0,0,0,2,26,2795
7656,2016,128870.0,7,2,1,56,23988
7657,2017,60027.0,6,1,0,40,15989
7658,2013,114300.0,6,1,0,21,8900
7659,2012,56456.0,3,1,0,36,10489
7660,2009,33128.0,3,1,0,36,8999
7661,2014,105156.0,0,1,1,26,17980
7662,2009,241023.0,8,2,2,18,7999
7663,2013,125000.0,0,1,0,21,8495
7664,2010,169999.0,5,2,2,29,18995
7665,2008,211298.0,5,0,2,29,20995
7666,2005,170000.0,0,2,2,82,5500
7667,2014,98089.0,2,2,1,44,14980
7668,2015,67161.0,2,2,0,44,20995
7669,2019,18693.0,2,2,0,44,27995
7670,2017,115000.0,6,0,1,10,19977
7671,2014,115000.0,5,0,1,27,17900
7672,2008,198000.0,5,2,2,27,7995
7673,2011,92984.0,1,2,2,44,17995
7674,2011,100000.0,3,2,0,33,5450
7675,2017,89654.0,0,1,0,21,13995
7676,2018,32432.0,0,1,0,19,26995
7677,2013,166378.0,5,0,2,27,19950
7678,2014,94338.0,3,1,0,36,13888
7679,2009,241023.0,8,2,2,18,7999
7680,2003,250000.0,0,1,2,24,2450
7681,2016,64681.0,2,2,0,44,20997
7682,2009,241023.0,8,2,2,18,7999
7683,2017,77370.0,8,2,1,77,29995
7684,2013,150000.0,6,1,0,40,6500
7685,2010,180000.0,0,2,2,24,10800
7686,2011,178675.0,0,2,2,24,11995
7687,2018,24131.0,2,2,0,44,28900
7688,2012,49209.0,6,1,0,36,6476
7689,2008,84000.0,5,2,1,46,11900
7690,2015,77534.0,0,0,0,21,10973
7691,2015,54032.0,0,1,0,21,13987
7692,2014,125637.0,5,2,1,27,9967
7693,2005,210000.0,0,2,2,24,5500
7694,2014,89000.0,5,2,2,27,27999
7695,2016,90000.0,6,1,0,40,13999
7696,2008,84000.0,5,2,1,46,11900
7697,2011,208415.0,5,2,2,27,5000
7698,2001,96000.0,2,1,0,22,1800
7699,2013,138000.0,5,2,2,27,16750
7700,2010,134700.0,0,1,1,19,8995
7701,2019,29232.0,6,1,0,40,17995
7702,2017,80000.0,0,0,1,34,22995
7703,2010,188000.0,5,2,2,27,10990
7704,2005,151000.0,0,1,1,38,4300
7705,2014,49000.0,3,1,1,40,5999
7706,2008,84000.0,5,2,1,46,11900
7707,2007,100000.0,5,0,2,27,3000
7708,2006,160000.0,5,0,2,29,10000
7709,2015,122000.0,0,1,0,21,9500
7710,2001,238000.0,5,0,2,28,16000
7711,2007,189000.0,5,2,2,27,14500
7712,2010,175000.0,0,1,0,21,5500
7713,2006,164000.0,6,1,0,40,2750
7714,2007,148000.0,5,2,2,27,6200
7715,2019,16600.0,0,1,0,21,14995
7716,2011,140000.0,0,1,0,21,5000
7717,2016,71315.0,6,1,0,40,13750
7718,2019,35000.0,2,2,0,44,27250
7719,2019,35000.0,2,2,0,44,27250
7720,2007,157000.0,6,1,0,52,2500
7721,2007,157000.0,6,1,0,52,2500
7722,2002,265000.0,0,0,2,23,27000
7723,2005,183700.0,7,2,1,27,8000
7724,2013,200000.0,7,2,2,18,6400
7725,2003,149055.0,5,0,2,27,2595
7726,2010,32988.0,7,2,2,18,18990
7727,2005,151000.0,0,0,2,38,4300
7728,2001,149590.0,6,2,2,10,5310
7729,2009,195672.0,0,0,2,24,7498
7730,2011,109000.0,0,0,2,40,7950
7731,2003,120200.0,5,0,2,27,14750
7732,2005,94228.0,6,1,1,52,3700
7733,2013,134000.0,1,2,1,44,6950
7734,2008,91962.0,0,0,1,21,5980
7735,2018,41530.0,0,0,0,19,24995
7736,2007,134134.0,0,0,2,28,12990
7737,2016,91932.0,6,1,0,40,13288
7738,2009,122000.0,6,1,1,52,4995
7739,2012,86305.0,6,1,0,40,3000
7740,2012,130650.0,3,1,0,36,4900
7741,2008,82000.0,5,0,2,27,10000
7742,2010,113000.0,6,1,1,52,7495
7743,2007,166000.0,6,1,1,52,2995
7744,2016,43380.0,3,1,0,36,11188
7745,2016,108000.0,5,0,2,28,29995
7746,2012,38318.0,5,1,0,57,21000
7747,2009,121792.0,5,0,2,27,9900
7748,2011,104000.0,6,2,2,10,5995
7749,2014,109000.0,5,0,2,27,23995
7750,2004,159000.0,5,0,2,27,7995
7751,2007,134134.0,5,0,2,28,12990
7752,2010,141467.0,5,0,2,27,13490
7753,2013,131189.0,7,0,2,18,12996
7754,2015,67441.0,6,0,1,52,13995
7755,2010,110000.0,0,0,1,26,10995
7756,2013,131189.0,7,0,2,18,12996
7757,2019,30177.0,0,0,0,26,17995
7758,2018,69367.0,6,0,1,52,16995
7759,2018,41530.0,0,0,0,19,24995
7760,2015,110351.0,0,0,0,21,11998
7761,2013,97249.0,0,0,1,26,14498
7762,2011,49000.0,7,2,2,18,9950
7763,2013,118000.0,0,0,1,26,11995
7764,2005,251000.0,0,0,2,23,9500
7765,2014,73718.0,5,2,2,27,18995
7766,2012,88691.0,5,2,2,12,15995
7767,2005,86000.0,0,0,0,21,4500
7768,2013,131189.0,7,0,2,18,12996
7769,2014,70426.0,6,1,0,40,11900
7770,2011,138000.0,6,2,2,10,4995
7771,2009,130000.0,0,0,1,21,5995
7772,2014,128000.0,0,0,1,26,10995
7773,2014,67381.0,0,0,1,26,19900
7774,2019,30177.0,0,0,0,26,17995
7775,2018,69367.0,6,0,1,52,16995
7776,2018,41530.0,0,0,0,19,24995
7777,2003,177000.0,5,0,1,27,1500
7778,2014,62630.0,0,0,0,21,14400
7779,2014,55000.0,6,1,0,40,10995
7780,2006,81000.0,5,0,0,46,7000
7781,2013,119000.0,6,1,1,52,6995
7782,2013,69000.0,0,0,1,26,14995
7783,2012,82000.0,6,1,1,40,8495
7784,2007,91100.0,7,2,2,13,11995
7785,2013,131189.0,7,2,2,18,12996
7786,2006,112000.0,6,2,2,10,1495
7787,2011,85000.0,6,1,1,40,7995
7788,2017,49166.0,6,1,0,40,17188
7789,2018,13969.0,3,1,0,5,19588
7790,2011,75000.0,6,1,1,40,8995
7791,2011,105000.0,6,1,1,40,6995
7792,2010,32988.0,7,2,2,18,18990
7793,2011,129000.0,0,0,2,24,15995
7794,2017,33173.0,0,0,0,21,20900
7795,2012,38318.0,0,1,0,57,21000
7796,2012,110000.0,6,1,1,40,7995
7797,2008,189000.0,0,0,1,26,3995
7798,2016,60151.0,3,1,0,33,8495
7799,2016,59734.0,3,1,0,33,8495
7800,2019,30177.0,0,0,0,26,17995
7801,2018,69367.0,6,0,1,52,16995
7802,2018,41530.0,0,0,0,19,24995
7803,2011,124000.0,6,1,1,40,6495
7804,2014,58500.0,0,0,0,21,12990
7805,2012,83797.0,7,2,2,18,13995
7806,2017,73000.0,6,1,0,40,13500
7807,2013,125695.0,6,1,0,33,4998
7808,2018,23096.0,2,2,0,44,26585
7809,2011,110000.0,6,1,1,40,6995
7810,2014,43342.0,5,0,1,27,18900
7811,2011,128000.0,6,1,1,40,6495
7812,2013,131189.0,7,1,2,18,12996
7813,2017,28047.0,6,0,0,40,19900
7814,2014,130000.0,6,0,1,52,9500
7815,2011,88076.0,0,0,0,21,8988
7816,2016,93676.0,0,0,1,26,19900
7817,2011,112000.0,6,2,2,10,4995
7818,2019,30177.0,0,0,0,26,17995
7819,2015,67441.0,6,0,1,52,13995
7820,2014,70426.0,6,1,0,40,11900
7821,2018,69367.0,6,0,1,52,16995
7822,2019,19233.0,7,2,1,55,28900
7823,2018,41530.0,0,0,0,19,24995
7824,2015,110351.0,0,0,0,21,11998
7825,2013,97249.0,0,0,1,26,14498
7826,2015,148000.0,0,0,1,26,9995
7827,2009,122000.0,6,1,1,52,4995
7828,2010,113000.0,6,1,1,52,7495
7829,2009,113000.0,6,1,1,52,7995
7830,2006,108000.0,7,2,2,13,6995
7831,2013,150000.0,0,0,1,26,8995
7832,2013,150000.0,0,0,1,26,8995
7833,2002,169000.0,5,0,2,27,6250
7834,2001,211427.0,0,0,1,21,2800
7835,2002,163000.0,0,0,2,28,22995
7836,2003,108520.0,6,1,1,52,2700
7837,2003,199393.0,7,1,2,11,5000
7838,2014,131000.0,0,0,1,26,14450
7839,2005,210719.0,6,1,1,52,2100
7840,2012,89000.0,0,0,1,19,11900
7841,2005,124000.0,6,1,1,52,3800
7842,2014,92478.0,0,1,1,19,10998
7843,2004,74000.0,2,2,1,44,8995
7844,2006,31250.0,2,2,2,44,18000
7845,2010,141000.0,7,2,2,13,9500
7846,2004,165000.0,0,0,2,24,5000
7847,2008,134800.0,0,2,2,12,9600
7848,2001,211427.0,0,0,1,21,2800
7849,2012,120876.0,3,1,0,36,4995
7850,2003,108520.0,6,1,1,52,2700
7851,2011,173900.0,5,1,2,27,10600
7852,2005,179494.0,5,2,2,29,14000
7853,2005,210719.0,6,1,1,52,2100
7854,2008,178000.0,0,0,2,24,7700
7855,2006,100649.0,0,0,0,21,5490
7856,2013,149917.0,0,0,1,34,10500
7857,2012,99756.0,6,1,0,36,5490
7858,2007,82202.0,6,1,0,40,5991
7859,2007,152191.0,0,0,1,19,6990
7860,2007,241960.0,0,2,2,13,4000
7861,2005,97267.0,2,1,1,44,8990
7862,2016,29930.0,6,1,0,40,15900
7863,2008,106324.0,2,1,0,36,4999
7864,2004,154000.0,1,2,1,44,4600
7865,2006,100649.0,0,0,0,21,5490
7866,2007,152000.0,2,1,1,44,8394
7867,2006,84000.0,0,0,1,26,7450
7868,2008,144000.0,0,0,1,19,7450
7869,2003,108520.0,6,1,1,52,2700
7870,2002,109445.0,1,2,2,53,9995
7871,2001,100900.0,5,0,2,27,8000
7872,2004,220000.0,5,0,2,27,4000
7873,2013,167000.0,0,0,1,26,9500
7874,2016,44000.0,6,1,0,40,15000
7875,2016,113470.0,5,2,2,27,18995
7876,2006,202795.0,5,0,2,28,13500
7877,2008,118688.0,0,0,1,21,5700
7878,2015,106000.0,6,0,0,40,8500
7879,2010,139086.0,6,1,0,40,5500
7880,2008,168118.0,0,0,1,19,5500
7881,2004,130000.0,0,2,1,26,8000
7882,2013,84000.0,5,2,2,27,14825
7883,2015,153902.0,5,2,1,27,15900
7884,2013,133392.0,8,1,0,5,6700
7885,2006,129055.0,5,1,0,27,5895
7886,2007,124000.0,6,2,2,10,8500
7887,2003,192596.0,6,2,2,10,3495
7888,2008,188152.0,0,0,1,21,3995
7889,2003,59600.0,1,2,2,53,13000
7890,2006,130000.0,0,1,1,26,4500
7891,2017,72849.0,0,0,1,24,29900
7892,2008,168118.0,0,0,1,19,5500
7893,2014,137105.0,0,0,1,21,8995
7894,2004,80600.0,1,2,2,44,9500
7895,2001,211427.0,0,0,1,21,2800
7896,2001,129000.0,6,0,1,52,2500
7897,2014,137105.0,0,0,1,21,8995
7898,2008,168118.0,0,0,1,19,5500
7899,2009,203987.0,6,1,0,36,3000
7900,2003,149055.0,5,0,2,27,2595
7901,2002,150000.0,6,1,1,52,1500
7902,2018,29500.0,4,1,0,21,13500
7903,2008,110000.0,0,0,1,19,7000
7904,2011,152000.0,0,1,1,19,5950
7905,2011,250000.0,6,1,0,36,1000
7906,2004,190000.0,0,1,2,24,4500
7907,2008,168118.0,0,0,1,19,5500
7908,2019,40481.0,7,2,1,49,29655
7909,2015,83309.0,7,2,1,49,23466
7910,2019,25147.0,6,1,0,40,15900
7911,2004,184000.0,5,1,1,27,4500
7912,2001,281000.0,5,2,1,27,5500
7913,2004,17750.0,1,2,2,53,25900
7914,2007,89569.0,0,1,0,21,7995
7915,2005,179756.0,0,2,1,26,6000
7916,2013,250000.0,7,2,2,18,8995
7917,2005,210719.0,6,1,1,52,2100
7918,2018,36405.0,0,0,1,21,17500
7919,2013,154915.0,0,1,1,26,12250
7920,2011,152000.0,0,1,1,19,5950
7921,2010,50792.0,0,1,1,19,12000
7922,2007,89569.0,0,1,0,21,7995
7923,2006,124000.0,7,1,2,18,8999
7924,2008,164000.0,2,1,0,36,2300
7925,2007,185250.0,6,1,0,36,2200
7926,2010,80360.0,6,1,0,36,4500
7927,2006,169938.0,0,0,0,21,3800
7928,2007,124000.0,6,2,2,10,8500
7929,2011,60705.0,7,0,2,28,29995
7930,2011,180500.0,0,0,1,19,7000
